subscriber_id,signup_date,plan,country,acquisition_channel,campaign_id,campaign_start_date,campaign_end_date,primary_device,age,signup_show,show_genre,lifecycle_stage,churn_date,monthly_spend_usd,is_bundled,has_showtime_add_on,total_spend,total_signups,avg_roas,plan_price
SUB00154,02/02/26,Annual Essential,UK,TV,CMP002,01/10/26,02/15/26,Mobile,21,NFL,Sports,Active,,7.57,True,False,61748.08,36,0.08,7.5
SUB00155,02/09/26,Essential,US,OOH,CMP013,02/01/26,04/15/26,Tablet,28,Love & Hip Hop Miami,Reality,Reactivated,,13.92,False,False,27040.0,25,0.13,13.99
SUB00156,02/24/26,Annual Essential,US,OOH,CMP013,02/01/26,04/15/26,Mobile,34,UFC,Sports,Active,,8.37,False,False,27040.0,25,0.13,7.5
SUB00157,02/24/26,Annual Premium,US,Radio,CMP004,01/06/26,03/15/26,Desktop,30,Lioness,Thriller,At-Risk,,11.36,False,False,41237.74,27,0.09,11.67
SUB00158,02/10/26,Paramount+ with Showtime,UK,Radio,CMP005,03/01/26,04/30/26,Smart TV,18,RuPaul Drag Race All Stars,Reality,Active,,14.74,True,True,22144.53,14,0.09,13.99
SUB00159,02/26/26,Annual Essential,US,TV,CMP003,02/01/26,03/31/26,Tablet,61,SpongeBob,Family,Active,,8.48,False,False,41503.22,26,0.09,7.5
SUB00160,02/22/26,Essential,CA,Streaming,CMP008,01/20/26,02/28/26,Smart TV,42,Sonic 3,Family,Churned,04/23/26,13.95,False,False,33297.18,27,0.11,13.99
SUB00161,02/12/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Tablet,36,Landman,Drama,Active,,12.52,False,False,40279.22,40,0.14,13.99
SUB00162,02/06/26,Essential,US,Streaming,CMP008,01/20/26,02/28/26,Desktop,40,Elsbeth,Procedural,Active,,12.27,True,True,33297.18,27,0.11,13.99
SUB00163,02/23/26,Paramount+ with Showtime,CA,Streaming,CMP007,02/10/26,03/20/26,Tablet,28,Mayor of Kingstown,Drama,At-Risk,,15.04,False,True,39937.36,33,0.115,13.99
SUB00164,02/22/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Desktop,50,Coldwater,Drama,Active,,15.65,False,True,27040.0,25,0.13,13.99
SUB00165,02/07/26,Essential,US,Streaming,CMP006,01/12/26,04/15/26,Roku,39,The Agency,Thriller,At-Risk,,15.39,False,False,69517.64,55,0.11,13.99
SUB00166,02/03/26,Essential,US,Streaming,CMP008,01/20/26,02/28/26,Smart TV,45,The Curse,Comedy,New,,13.91,False,False,33297.18,27,0.11,13.99
SUB00167,02/05/26,Paramount+ with Showtime,MX,TV,CMP001,01/05/26,02/28/26,Smart TV,25,Dexter,Thriller,Active,,13.07,False,True,56894.89,36,0.0849999999999999,13.99
SUB00168,02/28/26,Annual Essential,US,Digital,CMP011,02/15/26,04/01/26,Smart TV,64,The Agency,Thriller,Active,,8.33,False,False,45566.52,49,0.15,7.5
SUB00169,02/28/26,Essential,US,Radio,CMP005,03/01/26,04/30/26,Roku,28,The Offer,Drama,Active,,12.88,True,False,22144.53,14,0.09,13.99
SUB00170,02/05/26,Essential,UK,Streaming,CMP008,01/20/26,02/28/26,Roku,25,MobLand,Drama,At-Risk,,13.6,False,False,33297.18,27,0.11,13.99
SUB00171,02/09/26,Annual Essential,UK,Streaming,CMP008,01/20/26,02/28/26,Smart TV,41,The Madison,Drama,Active,,7.37,True,False,33297.18,27,0.11,7.5
SUB00172,02/26/26,Annual Essential,US,Digital,CMP009,01/01/26,04/30/26,Fire TV,25,NCIS,Procedural,New,,8.04,False,False,70866.81,75,0.1475,7.5
SUB00173,02/11/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Fire TV,45,Dexter,Thriller,Active,,14.18,False,True,70866.81,75,0.1475,13.99
SUB00174,02/18/26,Paramount+ with Showtime,MX,Digital,CMP011,02/15/26,04/01/26,Tablet,48,NFL,Sports,Reactivated,,13.02,False,True,45566.52,49,0.15,13.99
SUB00175,02/14/26,Essential,US,TV,CMP003,02/01/26,03/31/26,Roku,28,Tulsa King,Drama,Active,,12.89,True,False,41503.22,26,0.09,13.99
SUB00176,02/15/26,Annual Premium,US,Streaming,CMP008,01/20/26,02/28/26,Smart TV,18,Paw Patrol,Family,At-Risk,,11.31,False,False,33297.18,27,0.11,11.67
SUB00177,02/02/26,Paramount+ with Showtime,US,TV,CMP002,01/10/26,02/15/26,Smart TV,41,The Chi,Drama,New,,14.12,True,True,61748.08,36,0.08,13.99
SUB00178,02/05/26,Paramount+ with Showtime,AU,Digital,CMP010,01/15/26,03/31/26,Mobile,18,Dutton Ranch,Drama,New,,12.94,False,True,40279.22,40,0.14,13.99
SUB00179,02/17/26,Annual Essential,MX,Streaming,CMP007,02/10/26,03/20/26,Fire TV,28,Paw Patrol,Family,Active,,5.23,False,False,39937.36,33,0.115,7.5
SUB00180,02/18/26,Annual Essential,AU,Social,CMP015,02/05/26,04/05/26,Mobile,32,NFL,Sports,At-Risk,,7.39,False,False,22618.05,24,0.15,7.5
SUB00181,02/17/26,Annual Essential,US,Social,CMP015,02/05/26,04/05/26,Desktop,49,Landman,Drama,New,,7.62,True,False,22618.05,24,0.15,7.5
SUB00182,02/19/26,Annual Essential,US,Streaming,CMP007,02/10/26,03/20/26,Smart TV,58,Criminal Minds,Procedural,Active,,6.85,False,False,39937.36,33,0.115,7.5
SUB00183,02/19/26,Annual Premium,US,Digital,CMP010,01/15/26,03/31/26,Smart TV,46,The Madison,Drama,Active,,12.25,False,False,40279.22,40,0.14,11.67
SUB00184,02/19/26,Annual Premium,AU,Digital,CMP011,02/15/26,04/01/26,Fire TV,29,Watson,Procedural,New,,11.76,False,False,45566.52,49,0.15,11.67
SUB00185,02/19/26,Essential,US,Social,CMP014,01/10/26,03/10/26,Mobile,54,South Park,Comedy,At-Risk,,14.23,True,False,25458.31,29,0.16,13.99
SUB00186,02/28/26,Essential,US,Streaming,CMP007,02/10/26,03/20/26,Desktop,32,Mayor of Kingstown,Drama,Active,,13.58,False,False,39937.36,33,0.115,13.99
SUB00187,02/15/26,Annual Essential,MX,Social,CMP014,01/10/26,03/10/26,Roku,43,The Guest,Thriller,New,,6.42,False,False,25458.31,29,0.16,7.5
SUB00188,02/08/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Mobile,67,Watson,Procedural,At-Risk,,14.41,False,True,70866.81,75,0.1475,13.99
SUB00189,02/18/26,Paramount+ with Showtime,UK,Streaming,CMP007,02/10/26,03/20/26,Tablet,54,Boomerang,Comedy,At-Risk,,12.38,True,True,39937.36,33,0.115,13.99
SUB00190,02/25/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,23,South Park,Comedy,At-Risk,,10.99,False,False,27040.0,25,0.13,11.67
SUB00191,02/16/26,Paramount+ with Showtime,US,Digital,CMP011,02/15/26,04/01/26,Fire TV,38,Coldwater,Drama,Active,,14.68,False,True,45566.52,49,0.15,13.99
SUB00192,02/02/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Mobile,34,RuPaul Drag Race All Stars,Reality,Active,,9.9,False,False,25458.31,29,0.16,11.67
SUB00193,02/18/26,Annual Essential,CA,OOH,CMP012,01/08/26,04/30/26,Fire TV,41,The Guest,Thriller,Active,,5.68,True,False,46356.88,40,0.12,7.5
SUB00194,02/21/26,Essential,CA,TV,CMP001,01/05/26,02/28/26,Desktop,54,NCIS,Procedural,At-Risk,,13.26,True,False,56894.89,36,0.0849999999999999,13.99
SUB00195,02/26/26,Annual Essential,MX,OOH,CMP013,02/01/26,04/15/26,Roku,46,The Agency,Thriller,Active,,6.68,False,True,27040.0,25,0.13,7.5
SUB00196,02/21/26,Annual Premium,UK,Streaming,CMP007,02/10/26,03/20/26,Fire TV,41,RuPaul Drag Race All Stars,Reality,Active,,11.43,False,False,39937.36,33,0.115,11.67
SUB00197,02/15/26,Paramount+ with Showtime,UK,Social,CMP016,03/01/26,04/30/26,Desktop,49,UFC,Sports,Active,,14.14,True,True,13079.15,14,0.15,13.99
SUB00198,02/27/26,Annual Essential,US,Streaming,CMP007,02/10/26,03/20/26,Tablet,31,Paw Patrol,Family,New,,7.42,True,False,39937.36,33,0.115,7.5
SUB00199,02/01/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Roku,52,The Guest,Thriller,Reactivated,,13.53,True,True,46356.88,40,0.12,13.99
SUB00200,02/02/26,Essential,MX,Streaming,CMP006,01/12/26,04/15/26,Tablet,24,Dutton Ranch,Drama,New,,12.2,True,False,69517.64,55,0.11,13.99
SUB00201,02/10/26,Paramount+ with Showtime,US,Digital,CMP011,02/15/26,04/01/26,Smart TV,48,Boston Blue,Procedural,Reactivated,,14.93,False,True,45566.52,49,0.15,13.99
SUB00202,02/25/26,Essential,UK,TV,CMP002,01/10/26,02/15/26,Roku,56,Lioness,Thriller,New,,16.56,False,False,61748.08,36,0.08,13.99
SUB00203,02/03/26,Annual Essential,US,Radio,CMP005,03/01/26,04/30/26,Mobile,27,MobLand,Drama,At-Risk,,5.7,False,False,22144.53,14,0.09,7.5
SUB00204,02/04/26,Essential,AU,Social,CMP015,02/05/26,04/05/26,Roku,58,Mission Impossible,Action,New,,14.19,True,False,22618.05,24,0.15,13.99
SUB00205,02/02/26,Annual Essential,US,Social,CMP016,03/01/26,04/30/26,Desktop,41,The Curse,Comedy,Churned,03/19/26,8.02,True,False,13079.15,14,0.15,7.5
SUB00206,02/23/26,Annual Premium,MX,TV,CMP002,01/10/26,02/15/26,Tablet,39,Mayor of Kingstown,Drama,Churned,03/09/26,9.8,False,True,61748.08,36,0.08,11.67
SUB00207,02/21/26,Essential,AU,TV,CMP003,02/01/26,03/31/26,Fire TV,44,The Agency,Thriller,Active,,13.75,False,False,41503.22,26,0.09,13.99
SUB00208,02/04/26,Paramount+ with Showtime,AU,TV,CMP002,01/10/26,02/15/26,Desktop,44,NFL,Sports,Active,,15.89,False,True,61748.08,36,0.08,13.99
SUB00209,02/18/26,Annual Essential,US,Digital,CMP011,02/15/26,04/01/26,Roku,60,The Madison,Drama,Churned,03/27/26,5.81,False,False,45566.52,49,0.15,7.5
SUB00210,02/25/26,Annual Premium,US,Streaming,CMP008,01/20/26,02/28/26,Roku,36,UFC,Sports,Active,,12.28,True,False,33297.18,27,0.11,11.67
SUB00211,02/08/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Fire TV,18,Coldwater,Drama,New,,11.62,False,False,46356.88,40,0.12,11.67
SUB00212,02/19/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Fire TV,32,NCIS,Procedural,Active,,11.91,True,True,22144.53,14,0.09,13.99
SUB00213,02/19/26,Annual Essential,US,Streaming,CMP008,01/20/26,02/28/26,Roku,49,The Offer,Drama,Reactivated,,6.67,False,False,33297.18,27,0.11,7.5
SUB00214,02/11/26,Annual Premium,CA,TV,CMP003,02/01/26,03/31/26,Smart TV,19,SpongeBob,Family,New,,12.69,False,False,41503.22,26,0.09,11.67
SUB00215,02/26/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Smart TV,34,The Offer,Drama,New,,13.13,True,True,41237.74,27,0.09,13.99
SUB00216,02/03/26,Essential,US,TV,CMP003,02/01/26,03/31/26,Smart TV,34,South Park,Comedy,New,,13.12,True,False,41503.22,26,0.09,13.99
SUB00217,02/07/26,Annual Premium,US,Digital,CMP009,01/01/26,04/30/26,Roku,34,South Park,Comedy,Active,,13.53,False,False,70866.81,75,0.1475,11.67
SUB00218,02/07/26,Annual Essential,CA,Radio,CMP004,01/06/26,03/15/26,Desktop,53,Tracker,Action,Active,,6.04,True,False,41237.74,27,0.09,7.5
SUB00219,02/25/26,Essential,UK,TV,CMP002,01/10/26,02/15/26,Roku,74,Mayor of Kingstown,Drama,At-Risk,,15.1,False,False,61748.08,36,0.08,13.99
SUB00220,02/16/26,Paramount+ with Showtime,CA,Streaming,CMP008,01/20/26,02/28/26,Tablet,37,Boomerang,Comedy,Active,,13.72,False,True,33297.18,27,0.11,13.99
SUB00221,02/09/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Desktop,29,The Offer,Drama,Active,,13.89,False,True,69517.64,55,0.11,13.99
SUB00222,02/18/26,Annual Essential,MX,Streaming,CMP007,02/10/26,03/20/26,Roku,30,The Offer,Drama,Active,,6.01,False,False,39937.36,33,0.115,7.5
SUB00223,02/06/26,Annual Essential,US,TV,CMP002,01/10/26,02/15/26,Mobile,34,Boomerang,Comedy,At-Risk,,5.44,False,False,61748.08,36,0.08,7.5
SUB00224,02/02/26,Annual Essential,US,Social,CMP016,03/01/26,04/30/26,Mobile,53,Landman,Drama,Reactivated,,6.2,False,True,13079.15,14,0.15,7.5
SUB00225,02/12/26,Paramount+ with Showtime,AU,Radio,CMP005,03/01/26,04/30/26,Fire TV,33,Dutton Ranch,Drama,At-Risk,,12.44,True,True,22144.53,14,0.09,13.99
SUB00226,02/17/26,Annual Essential,UK,TV,CMP001,01/05/26,02/28/26,Mobile,27,Dutton Ranch,Drama,New,,9.29,False,False,56894.89,36,0.0849999999999999,7.5
SUB00227,02/08/26,Annual Essential,US,Social,CMP014,01/10/26,03/10/26,Mobile,51,The Agency,Thriller,At-Risk,,8.19,True,True,25458.31,29,0.16,7.5
SUB00228,02/23/26,Paramount+ with Showtime,AU,Streaming,CMP006,01/12/26,04/15/26,Desktop,22,Criminal Minds,Procedural,Active,,14.46,False,True,69517.64,55,0.11,13.99
SUB00229,02/02/26,Annual Essential,AU,Digital,CMP010,01/15/26,03/31/26,Mobile,20,MobLand,Drama,At-Risk,,7.48,False,False,40279.22,40,0.14,7.5
SUB00230,02/07/26,Annual Essential,US,TV,CMP001,01/05/26,02/28/26,Mobile,32,RuPaul Drag Race All Stars,Reality,At-Risk,,8.07,False,False,56894.89,36,0.0849999999999999,7.5
SUB00231,02/06/26,Annual Essential,CA,Streaming,CMP006,01/12/26,04/15/26,Fire TV,32,Elsbeth,Procedural,Reactivated,,6.47,False,False,69517.64,55,0.11,7.5
SUB00232,02/06/26,Paramount+ with Showtime,UK,Social,CMP015,02/05/26,04/05/26,Roku,46,Criminal Minds,Procedural,At-Risk,,14.47,False,True,22618.05,24,0.15,13.99
SUB00233,02/17/26,Annual Essential,AU,Digital,CMP009,01/01/26,04/30/26,Smart TV,42,NFL,Sports,Active,,8.55,False,False,70866.81,75,0.1475,7.5
SUB00234,02/01/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Fire TV,35,Criminal Minds,Procedural,Active,,14.96,False,True,22144.53,14,0.09,13.99
SUB00235,02/03/26,Annual Premium,US,Radio,CMP005,03/01/26,04/30/26,Tablet,28,South Park,Comedy,New,,10.05,False,False,22144.53,14,0.09,11.67
SUB00236,02/24/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Fire TV,46,South Park,Comedy,Active,,15.64,False,True,46356.88,40,0.12,13.99
SUB00237,02/06/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Desktop,18,Elsbeth,Procedural,Active,,13.77,True,True,69517.64,55,0.11,13.99
SUB00238,02/01/26,Annual Essential,US,OOH,CMP013,02/01/26,04/15/26,Fire TV,36,MobLand,Drama,Active,,7.9,False,False,27040.0,25,0.13,7.5
SUB00239,02/05/26,Paramount+ with Showtime,US,Social,CMP014,01/10/26,03/10/26,Roku,37,Sonic 3,Family,New,,14.4,False,True,25458.31,29,0.16,13.99
SUB00240,02/12/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Desktop,40,Boston Blue,Procedural,Active,,14.06,False,True,41237.74,27,0.09,13.99
SUB00241,02/11/26,Essential,CA,Social,CMP015,02/05/26,04/05/26,Smart TV,42,RuPaul Drag Race All Stars,Reality,Active,,11.92,True,True,22618.05,24,0.15,13.99
SUB00242,02/23/26,Paramount+ with Showtime,AU,TV,CMP003,02/01/26,03/31/26,Tablet,48,NFL,Sports,Active,,13.85,True,True,41503.22,26,0.09,13.99
SUB00243,02/11/26,Paramount+ with Showtime,UK,Streaming,CMP006,01/12/26,04/15/26,Tablet,38,Boomerang,Comedy,At-Risk,,14.11,False,True,69517.64,55,0.11,13.99
SUB00244,02/23/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,27,The Agency,Thriller,Active,,10.8,False,False,27040.0,25,0.13,11.67
SUB00245,02/23/26,Annual Premium,AU,OOH,CMP012,01/08/26,04/30/26,Desktop,43,NFL,Sports,At-Risk,,12.76,False,False,46356.88,40,0.12,11.67
SUB00246,02/14/26,Paramount+ with Showtime,US,Social,CMP016,03/01/26,04/30/26,Desktop,44,Love & Hip Hop Miami,Reality,New,,15.16,False,True,13079.15,14,0.15,13.99
SUB00247,02/12/26,Annual Premium,US,Social,CMP016,03/01/26,04/30/26,Smart TV,61,MobLand,Drama,At-Risk,,10.16,True,False,13079.15,14,0.15,11.67
SUB00248,02/04/26,Annual Essential,CA,Digital,CMP009,01/01/26,04/30/26,Mobile,20,Tracker,Action,At-Risk,,7.01,False,False,70866.81,75,0.1475,7.5
SUB00249,02/25/26,Paramount+ with Showtime,US,Social,CMP015,02/05/26,04/05/26,Mobile,45,Coldwater,Drama,New,,14.3,False,True,22618.05,24,0.15,13.99
SUB00250,02/12/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Desktop,27,Dexter,Thriller,Active,,6.13,False,True,46356.88,40,0.12,7.5
SUB00251,02/11/26,Paramount+ with Showtime,US,TV,CMP002,01/10/26,02/15/26,Tablet,25,Coldwater,Drama,New,,12.86,False,True,61748.08,36,0.08,13.99
SUB00252,02/18/26,Essential,MX,OOH,CMP012,01/08/26,04/30/26,Tablet,52,Sonic 3,Family,At-Risk,,15.07,False,False,46356.88,40,0.12,13.99
SUB00253,02/24/26,Annual Essential,UK,Radio,CMP004,01/06/26,03/15/26,Desktop,44,The Agency,Thriller,At-Risk,,7.4,False,False,41237.74,27,0.09,7.5
SUB00254,02/19/26,Essential,CA,TV,CMP001,01/05/26,02/28/26,Fire TV,47,Mayor of Kingstown,Drama,At-Risk,,13.49,True,False,56894.89,36,0.0849999999999999,13.99
SUB00255,02/11/26,Annual Premium,US,Streaming,CMP008,01/20/26,02/28/26,Roku,73,Watson,Procedural,New,,13.37,False,False,33297.18,27,0.11,11.67
SUB00256,02/20/26,Annual Essential,CA,Streaming,CMP007,02/10/26,03/20/26,Tablet,28,The Agency,Thriller,Churned,04/08/26,7.59,False,False,39937.36,33,0.115,7.5
SUB00257,02/19/26,Essential,US,Streaming,CMP006,01/12/26,04/15/26,Fire TV,29,Mission Impossible,Action,Active,,14.89,False,False,69517.64,55,0.11,13.99
SUB00258,02/06/26,Essential,CA,Digital,CMP009,01/01/26,04/30/26,Mobile,30,The Agency,Thriller,Reactivated,,14.69,False,False,70866.81,75,0.1475,13.99
SUB00259,02/17/26,Paramount+ with Showtime,US,Streaming,CMP008,01/20/26,02/28/26,Fire TV,46,Paw Patrol,Family,New,,13.36,False,True,33297.18,27,0.11,13.99
SUB00260,02/10/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Desktop,34,MobLand,Drama,New,,14.62,False,True,70866.81,75,0.1475,13.99
SUB00261,02/09/26,Essential,US,TV,CMP001,01/05/26,02/28/26,Smart TV,40,Boomerang,Comedy,At-Risk,,14.31,False,True,56894.89,36,0.0849999999999999,13.99
SUB00262,02/10/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Mobile,46,Mayor of Kingstown,Drama,Active,,13.0,False,True,46356.88,40,0.12,11.67
SUB00263,02/28/26,Essential,US,OOH,CMP013,02/01/26,04/15/26,Desktop,49,UFC,Sports,Churned,04/24/26,13.11,False,False,27040.0,25,0.13,13.99
SUB00264,02/11/26,Paramount+ with Showtime,CA,Radio,CMP004,01/06/26,03/15/26,Roku,18,SpongeBob,Family,Churned,04/07/26,12.59,False,True,41237.74,27,0.09,13.99
SUB00265,02/09/26,Annual Essential,UK,Social,CMP014,01/10/26,03/10/26,Mobile,41,NFL,Sports,Churned,04/01/26,5.73,False,False,25458.31,29,0.16,7.5
SUB00266,02/21/26,Annual Premium,US,Digital,CMP010,01/15/26,03/31/26,Tablet,52,Criminal Minds,Procedural,Churned,03/29/26,11.44,False,False,40279.22,40,0.14,11.67
SUB00267,02/16/26,Essential,MX,OOH,CMP013,02/01/26,04/15/26,Desktop,38,Elsbeth,Procedural,New,,13.49,False,False,27040.0,25,0.13,13.99
SUB00268,02/26/26,Essential,MX,Digital,CMP009,01/01/26,04/30/26,Fire TV,30,The Curse,Comedy,At-Risk,,12.12,False,False,70866.81,75,0.1475,13.99
SUB00269,02/26/26,Essential,US,Radio,CMP005,03/01/26,04/30/26,Desktop,31,NCIS,Procedural,Active,,13.69,True,False,22144.53,14,0.09,13.99
SUB00270,02/15/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Mobile,31,The Curse,Comedy,At-Risk,,6.44,True,False,46356.88,40,0.12,7.5
SUB00271,02/03/26,Annual Premium,US,Digital,CMP010,01/15/26,03/31/26,Roku,35,Boston Blue,Procedural,Churned,03/26/26,11.31,True,False,40279.22,40,0.14,11.67
SUB00272,02/21/26,Essential,CA,Digital,CMP010,01/15/26,03/31/26,Roku,40,Boston Blue,Procedural,Active,,12.69,False,False,40279.22,40,0.14,13.99
SUB00273,02/28/26,Essential,US,OOH,CMP012,01/08/26,04/30/26,Roku,41,Coldwater,Drama,New,,13.9,True,False,46356.88,40,0.12,13.99
SUB00274,02/05/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Fire TV,52,RuPaul Drag Race All Stars,Reality,At-Risk,,15.04,True,False,61748.08,36,0.08,13.99
SUB00275,02/24/26,Annual Premium,AU,Digital,CMP010,01/15/26,03/31/26,Mobile,70,Dutton Ranch,Drama,Active,,12.04,False,False,40279.22,40,0.14,11.67
SUB00276,02/19/26,Annual Essential,UK,Social,CMP014,01/10/26,03/10/26,Mobile,58,Mayor of Kingstown,Drama,Active,,7.62,True,True,25458.31,29,0.16,7.5
SUB00277,02/25/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Roku,32,MobLand,Drama,Active,,12.3,True,True,22144.53,14,0.09,13.99
SUB00278,02/02/26,Essential,AU,Streaming,CMP008,01/20/26,02/28/26,Roku,25,Love & Hip Hop Miami,Reality,New,,12.8,True,False,33297.18,27,0.11,13.99
SUB00279,02/11/26,Annual Premium,US,TV,CMP002,01/10/26,02/15/26,Fire TV,37,1923,Drama,Active,,13.24,False,False,61748.08,36,0.08,11.67
SUB00280,02/19/26,Annual Premium,CA,Streaming,CMP006,01/12/26,04/15/26,Smart TV,24,The Guest,Thriller,At-Risk,,11.27,False,False,69517.64,55,0.11,11.67
SUB00281,02/23/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Desktop,37,Love & Hip Hop Miami,Reality,New,,13.22,False,True,27040.0,25,0.13,13.99
SUB00282,02/18/26,Annual Essential,US,Radio,CMP004,01/06/26,03/15/26,Tablet,43,MobLand,Drama,Active,,8.2,False,False,41237.74,27,0.09,7.5
SUB00283,02/02/26,Annual Essential,MX,Digital,CMP009,01/01/26,04/30/26,Mobile,42,Boston Blue,Procedural,At-Risk,,5.88,False,False,70866.81,75,0.1475,7.5
SUB00284,02/01/26,Annual Premium,US,Social,CMP016,03/01/26,04/30/26,Smart TV,30,The Agency,Thriller,Active,,10.6,True,False,13079.15,14,0.15,11.67
SUB00285,02/04/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Tablet,29,NFL,Sports,Active,,13.15,False,False,45566.52,49,0.15,11.67
SUB00286,02/16/26,Essential,AU,Streaming,CMP006,01/12/26,04/15/26,Smart TV,30,1923,Drama,Active,,14.52,False,False,69517.64,55,0.11,13.99
SUB00287,02/28/26,Essential,US,OOH,CMP012,01/08/26,04/30/26,Smart TV,30,UFC,Sports,At-Risk,,13.8,True,False,46356.88,40,0.12,13.99
SUB00288,02/21/26,Essential,US,TV,CMP003,02/01/26,03/31/26,Roku,18,Landman,Drama,Active,,15.69,False,False,41503.22,26,0.09,13.99
SUB00289,02/17/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Tablet,29,1923,Drama,Active,,14.2,False,True,70866.81,75,0.1475,13.99
SUB00290,02/11/26,Essential,US,Social,CMP015,02/05/26,04/05/26,Fire TV,42,1923,Drama,Reactivated,,16.11,False,False,22618.05,24,0.15,13.99
SUB00291,02/16/26,Paramount+ with Showtime,US,Streaming,CMP008,01/20/26,02/28/26,Smart TV,35,The Chi,Drama,At-Risk,,12.73,False,True,33297.18,27,0.11,13.99
SUB00292,02/27/26,Annual Essential,MX,Social,CMP016,03/01/26,04/30/26,Roku,27,Dexter,Thriller,Active,,7.09,True,False,13079.15,14,0.15,7.5
SUB00293,02/14/26,Essential,US,Digital,CMP009,01/01/26,04/30/26,Desktop,30,Boston Blue,Procedural,Churned,03/27/26,12.34,True,False,70866.81,75,0.1475,13.99
SUB00294,02/12/26,Annual Premium,US,Streaming,CMP008,01/20/26,02/28/26,Fire TV,54,The Offer,Drama,Active,,11.83,False,False,33297.18,27,0.11,11.67
SUB00295,02/22/26,Annual Essential,CA,Social,CMP015,02/05/26,04/05/26,Roku,31,Criminal Minds,Procedural,At-Risk,,7.52,True,False,22618.05,24,0.15,7.5
SUB00296,02/07/26,Essential,US,Streaming,CMP006,01/12/26,04/15/26,Desktop,63,Ghosts,Comedy,At-Risk,,13.78,True,False,69517.64,55,0.11,13.99
SUB00297,02/15/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Roku,46,Ghosts,Comedy,Active,,8.68,False,False,46356.88,40,0.12,7.5
SUB00298,02/05/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Mobile,45,Landman,Drama,Active,,14.96,True,True,22144.53,14,0.09,13.99
SUB00299,02/28/26,Essential,US,Social,CMP015,02/05/26,04/05/26,Fire TV,57,Watson,Procedural,At-Risk,,14.37,False,False,22618.05,24,0.15,13.99
SUB00300,02/05/26,Annual Essential,US,TV,CMP001,01/05/26,02/28/26,Fire TV,40,NFL,Sports,Churned,02/27/26,5.43,True,True,56894.89,36,0.0849999999999999,7.5
SUB00301,02/01/26,Paramount+ with Showtime,CA,Digital,CMP009,01/01/26,04/30/26,Fire TV,43,Watson,Procedural,New,,13.88,False,True,70866.81,75,0.1475,13.99
SUB00302,02/06/26,Essential,CA,Radio,CMP004,01/06/26,03/15/26,Fire TV,55,Tracker,Action,Churned,03/24/26,12.46,True,False,41237.74,27,0.09,13.99
SUB00303,02/15/26,Annual Essential,US,TV,CMP002,01/10/26,02/15/26,Mobile,18,SpongeBob,Family,Active,,7.54,True,False,61748.08,36,0.08,7.5
SUB00304,02/09/26,Essential,CA,Radio,CMP004,01/06/26,03/15/26,Mobile,68,Dexter,Thriller,Active,,14.44,False,False,41237.74,27,0.09,13.99
